,reviewText,overall,rating,TextBlobAnalysis,TextBlob_Sentiment,CNN_Sentiment
101384,"Every part of me said that the whole top half was a clamp. But it isn't, just the small pad in the center. A cheap little bolt with a pad about 2""x2"" and it doesn't even close all the way. While the rest of the stand is sturdy, this piece is the weakest. The top has a material that's smooth making it a nice stand for a saw. If I had known there was a better model where you can adjust the height in the center I would have added that to my wish list instead, but oh well, I got this as a gift.I was able to turn this into a small table for painting, and used it to hold up a vise while I put the bolts in. I can see other uses, I sure it will come up. It's a bit awkward to store since it doesn't prop well, and the legs don't nest well. Because it doesn't have a fine tuning feature when raising and lowering, it will be hard to use when adjusting doors and such.After I got this I bought a Sheetmaster jaw stand with is far more useful, but this device is far more convenient because it's light.This device would be far more useful is the whole surface was a clamp. And if there was an upgrade kit for the column riser.",3.0,1,"[0.17777777777777778, -0.175, 0.10625000000000001, 0.0, 0.5, 0.1625, 0.1875, -0.6, 0.2403846153846154, 0.0]",1,1
101385,"I purchased the Rockwell JawStand as that proverbial extra pair of hands, but it has turned out to be so much more. I find myself using it in ways I had never imagined. Other reviewers have pointed out its shortcomings and, admittedly, there are a few. But I never expected it to be a Rockwell JawHorse. It serves well as an extension for my table and miter saws. It allows me to work with larger sheets of plywood, and its 3-leg configuration is as stable as it needs to be. No it's not a JawHorse, but at about one-third the price, it's a great value.",4.0,1,"[0.25, 0.0, -0.1625, 0.05, 0.0, 0.0, 0.4]",1,1
101386,Has good holding power.  Somewhat limited on it's use because of how the retention system is designed.  Wait for it to go on sale.,4.0,1,"[0.7, -0.07142857142857142, 0.0]",1,1
101387,"I have been very happy with my purchase of two of these stands.  After going through several inferior supports, this works well to help support full sheets of plywood or MDF on my small contractor saw (one on the left side, one as an outfeed table).  They are almost always a good substitute for saw horses.  I have recently built a tabletop that has two 2x4's mounted on the bottom so that I can use my stands as legs for a handy outfeed table or as an additional work table.  The stands are sturdy and strong.The cons are the limitation on what size stock works in the clamp, and I would love it if there was a crank or some other similar mechanism for adjusting the height, but those are not big issues.",4.0,1,"[1.0, 0.024999999999999994, 0.7, 0.3, 0.16166666666666668]",1,1
101388,"I like this little lightweight lamp.  It is attractive design, easy to transfer around, easy to hold, and easy to use.I have used this on my hardcover book reading.  Just clip it to the hardcover and you have light.This is excellent for my puzzles, mainly because it has the magnifier plus the smaller circle magnifier built-in.  This small magnified is much needed when trying to precisely identify the smaller puzzles pieces, especially the darker imaged ones.When I need a quick light, I can easily tote this around.  It is perfect.  With the gooseneck, you can swing the two pieces out of the way if needed.  You can have light, or for precision viewing, double magnifier.Some reviewers get frustrated because this little light did not save their world's problems.  Folks, if you need a lamp post for the bed, buy one as this will clip on, but not be a miraculous fit for every bedpost.I can take this in the car and as a passenger, give me some extra lighting.  You can clip it on to spots, but not everywhere.With only batteries needed, and portability, this works great!  Rizzo",5.0,1,"[-0.1875, 0.525, 0.39166666666666666, 0.18958333333333335, 1.0, 0.0, -0.01749999999999998, 0.2, 0.4, 0.0]",1,1
101389,"This light with magnifier works well for reading brief texts that are too small to see otherwise. The key word here is brief. You certainly can't read a book with this, as the light only covers very small portions of page. But for small pieces of text, this works well.The LED light is convenient and comfortable. The overall design is on the cheap side--the plastic is easily breakable and I found the battery compartment hard to open. Batteries are not included with the light.I like the idea of this type of lamp, but I felt the description was a little misleading. It should not be called a ""book light,"" as one certainly can't read a book with this. Furthermore, the overall quality should match the price better.",4.0,1,"[0.05000000000000001, 0.0, 0.07232142857142858, 0.18333333333333335, 0.10833333333333335, 0.10625000000000001, 0.30714285714285716, 0.25]",1,1
101390,"This is an excellent product and idea that was done in by trying to do too much.  Had it just been a clip on desk lamp, I'd say superb.  Or, if they'd streamlined it to be a book light, again, Bravo.  But trying to do both goes too far.Here's the breakdown:THE CONS: I take booklight to mean something that either clips on to my book or to my headboard.  This does both with a secure clip, and the bendy light makes positioning it easy. BUT, because of the magnifying lens attached, it's too heavy.  Too heavy for a hardback book, too heavy to stay in place on the headboard. And that is with the ""base"" off of it.Because it comes with a heavy base for use on a tabletop, the black rectangle in the picture, which allows you to snap it together to have a table light (not using the clip).  This works very well, and is the only way I can use it. The heavyiness of the base allows easy adjustment and it doesn't tip.The problem seems to be in the magnifiying lens.  Why is it there?  If you are reading a book this closely, the lens gets in the way and adds to the weight.  You can't put it between your light and the book without some serious contortions.  And on a table, like a nightstand, it's difficult to focus the light because the magnifying lens is again in the way.Ideally, this would be PERFECT for close craft work.  The magnifying lens would make the most sense then, as well as the light.  But putting them together and calling it a booklight is just missing the niche audience for this product.  Call it a craft light and everyone would be happy.In my case, I'm going to see if I can remove the magnifying lens, leaving just the light, and see if that helps with reading a book.Additionally, be sure to note this is NOT a light to clip on to your Kindle...the clip is too big and too powerful, I think it'd be the end of your screen for sure. In all, for its description it is quite awkward.  But if you stitch or embroider, you may just want to buy two!",3.0,1,"[0.6, 1.0, 0.4, -0.10625, 0.41111111111111115, -0.2, -0.2, -0.31333333333333335, 0.1, -0.18333333333333335, 0.0, 0.0, 0.033333333333333354, 0.45, 0.45, -0.2, 0.3375, -0.6, 0.0]",1,1
101392,"I think it is unfortunate that they labeled this item as a book light. The magnification is intense; so much so that you can see the hairs on gnat's legs but can't see the page because it appears blurred, and that is the regular intensity. The light follows suit. It is a narrow beam with a concentrated light that measures about 3 or 4 inches in diameter. So between blurry over intensity for reading a page in a book (unusable for that) and the narrow beam of intense light, my advice is that if you are getting this in order to clip on your headboard at night, or use it on your desk to read forget it.Ok now that we have that out of the way let's look at what good this lamp and magnifier is good for. I noticed on the box it says, ""Elite LED Magnifier Lamp"". That is a very accurate description. So I am shouting out to the manufacturer, or vendor to change the title here at Amazon. Instead of saying Book Light, say the same thing the box has on it because it really is an excellent, excellent magnifier lamp. If you have ever dealt with the chore of removing a splinter out of your finger, do the job just one time with this magnifier and you will never want to do it again without one. Imagine someone holding a concentrated lamp, and a magnifier at the same time while you are trying to get the perfect distance from the lenses in order to see clearly, and all they have to do is move an inch and you are out of focus. This Normande does it perfectly. If you are working around wood on a regular basis this thing is a must have.Some additional magnificent uses(no pun intended)would be for soldering wires, or for working on watches in order to insert a screw, or anything that you need magnification for. Don't let the bad reviews over weighted with book reading concerns fool you, this thing works great and is superbly engineered as a magnifier.Additional comments. At first I was disappointed that it is powered by two AAA batteries. (Not included) I was hoping for a USB power source or a plug in adapter into 110 AC but it only runs on the batteries. However since this is a specialty magnifier instead of a book reader you are only going to be using it sporadically and usually for a short period of time. If you are into rechargeable batteries then that is an option also.At first I gave it three stars because of how useless it is as a book reader, but then after some additional consideration I moved it up to four because of how well it handles magnification chores, and for that purpose it is highly recommended.",4.0,1,"[-0.04999999999999999, 0.13333333333333333, 0.4, 0.1, 0.3833333333333333, 0.0, 0.5200000000000001, 0.0, 0.6, 0.0, 0.3666666666666667, 1.0, 0.5, 0.3666666666666667, -0.25, 0.0, -0.08333333333333333, -0.03]",1,1
101393,"I took this on a recent car trip and was very glad I did. First of all, the base is heavy so it stands up well on any desk BUT you can slide the little light right out of the base and clip it on anything as well...such as a book you are reading, the Kindle, your headboard, a bathroom cabinet etc and illuminate whatever you need. This means not only is it great for reading, but you can use it for sewing, tweezing eyebrows, trimming your dog's nails when clipped on the back of a chair or at a side table, reading a menu, etc etc. It's just handy.What makes it exceptional is that you can either use the magnifying feature or not when you use it...the bendy necks mean that they can bend out of place or in place or you can shine light sideways, up or down.The magnifying feature was GREAT for night reading in the car. You need light but magnification is even better.And, for anyone elderly, it sure makes a great gift...my mom will get one of these on her birthday as she has macular degeneration but loves to read.",5.0,1,"[0.325, -0.1314732142857143, 0.26666666666666666, 0.3331018518518518, 0.55]",1,1
101398,"The book light is pretty handy for doing my hand crafts at the desk, like embroidery. It clips nicely to my keyboard tray and swivels exactly to where I need to focus on. The light is bright and the magnifier is a nice touch. It would probably work well clipped to a lap tray if I wanted to do beadwork or other hand crafts while sitting on the sofa.But that's where the usefulness ends. There's really no where I could clip this to be able to read in bed like with other book lights. I wish it was a corded light, because if I do use it for my crafts I'll end up going through many batteries. Coupled with the cost of the light that doesn't make this item very cost effective. So I'll probably continue to use it on occasion, but I don't think I'd recommend it to anyone.",3.0,1,"[0.4166666666666667, 0.425, 0.5666666666666668, -0.125, 0.09166666666666667, 0.45, 0.4000000000000001, 0.0]",1,1
101400,"I cannot recommend this device for writing or reading. It is just not made well for those purposes. For this price, it should have a wall plug option included. It does not even include a starter set of batteries.[2 AAA].It's portability is a plus for some purposes... bringing a source of light and magnification to where it is needed. It could even be taken on a camping trip where it could help in examining fossils or other finds... or the removal of a splinter. [ I used it for that purpose already.] It is not well-made... not at all ""heavy duty""... but it is adequate. The base can be removed to allow use of the clamp. The LED lights are expected to have a long life.I think about 10 dollars or so would be a more appropriate price for this item as it is. If you need a portable source of light and magnification for close work or close inspection of items... this may be a rather handy item to have around the house. I have found it so. :)",3.0,1,"[0.0, 0.0, 0.0, 0.0, 0.4, -0.125, 0.0, 0.06666666666666665, -0.8, 0.2125, 0.5, 0.0, 0.0]",1,1
101401,"This light may be a little bulky to attach to a paperback, but with the base on it, it makes a great little magnifier for close work.  My eyesight is not what it once was, and I find this handy for threading a needle, or reading the fine print.  The magnifier is easier to use than a little hand held magnifying glass, as it can be twisted and positioned.  The little light is, indeed, little, but does work for my needs.  In the evenings, we do not have a lot of bright lights in our home, so I have this close to my chair so that I do not have to run into the kitchen to turn on brighter lights.  I probably will not use it that much for reading, but I am happy to have it as a supplimental table light.",4.0,1,"[0.0050000000000000044, 0.5083333333333333, -0.34375, 0.00833333333333334, 0.7000000000000001, 0.4666666666666666]",1,1
101402,"The hardest part of the repair is removing the pins holding the gear in place.  I drilled a hole in two pieces of 2x4 the diameter of the shaft and a shallower hole the diameter of the part of the gear the pin is in, cut the 2x4s through the center of the hole, drilled a small hole perpendicular to the gear support to pound the pin out, rested both sides of the gear on the 2x4 pieces and held the pieces together with C-clamps.  The other part I wasn't sure of was loosening the belt.  Measure the expanded length of the spring before you loosen the nut with a 7/16"" open end wrench, loosen it enough to get the belt off, then tighten it at the end back to the length it was before.  The other parts of the repair you can find directions for on the internet.  It took me less than 3 hours but would take less than 1 hour if I was doing it again.",5.0,1,"[0.0, -0.175, -0.1875, 0.0, -0.125, -0.16666666666666666]",0,1
101403,this is the second or third set i've purchased.  somehow the gears grind and shear.  rather than buying a new opener i buy a pack of these.,5.0,1,"[0.0, 0.0, 0.13636363636363635]",1,1
101404,"It fit like a glove. Only the test of time will tell me if this is a good product. I like the idea of a 2 pack , because it's great to have a spare.",4.0,1,"[0.4, 0.35, 0.8]",1,1
101405,Seem to be made as well as original.  Priced right vs. paying crazy Sears price.  Make sure you grease it or you'll get to replace it again and again.,4.0,1,"[0.375, -0.15714285714285714, 0.5]",1,1
101406,I got this item for my old sears garage door opener.  Model 139.53626SR.  Used lubriplate on all gears.Delivered within a week.  Great price.,5.0,1,"[0.1, 0.0, 0.0, 0.8]",1,1
101407,"Verilux VB03WW4 Readylight is many things in one device. I really like how bright and lightweight it is, the solar recharge-ability is very smart. The grip is comfortable and the fact that you can replace the battery once it is no longer rechargeable is a nice added touch as many small solar devices don't have this feature.I tested this out in a dark room. While not as bright (or yellow-toned) as a standard flashlight, there is plenty of light to do most tasks or find your way in the dark. And the fact that the bulbs are LED, they'll probably outlive me.The design is very nice, sleek-looking and modern. The added glowing ring around the lighted end and the carabiner-style clip are both nice touches that make this seem more outdoorsy than normal.All in all, a great light for the money and I highly recommend this light.",5.0,1,"[0.5, 0.39285714285714296, 0.22000000000000003, 0.2416666666666667, 0.49, 0.43]",1,1
101408,"Nice handy rechargeable solar light. Quite bright too! i give it three stars for the following reasons:1. Unlike other solar torch lights, it does not have a charge indicator. There is no way of knowing if it is fully charged or even if it is charging at all.2. The glow strip around the head of the torch does not glow until after you have used the torch for some minutes. This means it will be hard to find the first time needed in the dark which i have found out is the time the glow is needed the most.3.It still needs a battery. There are some solar torches out there that come with a standby battery for when you run out of a solar charge.. This one has only the main battery and no standby.Good thing about it is the light is quite bright compared to others and it has a well built comfortable to hold design. If you don't mind it not having a charge indicator, it is worth the money.",3.0,1,"[0.5333333333333333, 0.7000000000000001, -0.0625, 0.0, 0.0, 0.07708333333333334, 0.39444444444444443, 0.3]",1,1
101409,"This thing is quite a bit larger than I expected.  It is not comfortable to carry because of its large abnormal size.  Otherwise it works fine with it recharge, just as advertised for me.",3.0,1,"[-0.05, 0.007142857142857131, 0.4166666666666667]",1,1
101410,"I leave this next to the bid buy the window. It stays charged and is there when I need it. I like how there is a glow ring making it easier to see but not to bright to bother me while I am sleeping. The brightness of this flashlight is unbelievable and honestly I have not had a problem with it running out of power when I needed. If you are looking for a flashlight to have around that isn't sucking power from the outlet then look no further.I cannot wait to take it camping. I can use it at night then leave it outside to charge for the next night, sweet!Happy Shopping!UPDATE: two years later and still works! The natural light in my bedroom keeps it charged and the glow in the dark ring still works. I use this to find my way when I hear a bump in the night. I recommend this flashlight.",5.0,1,"[0.0, 0.0, 0.7000000000000001, 0.175, 0.0, 0.22999999999999998, 0.11666666666666665, 0.0, 0.0]",1,1
101411,"When I ordered this flashlight I thought that it would be a goofy thing to use. Oh but I love it. I called dibs on it in my household and it lives in my bedroom window.It is so lightweight that I can lift it easily even with a hand badly damaged from trauma. It is flat, not round, and there are finger grip indentations on one side. It fits so perfectly in my hand, and my thumb naturally falls on top of the soft off/on button on top. The lamp is round and quite large, and the light is a VERY bright daylight-type blue/white. I can light up my entire bedroom by simply pointing it at the ceiling. It has a huge sturdy clip on the back end that slips easily onto a belt loop so you don't have to set it down to use both hands on something else.On one of the flat sides is the solar panel. I simply set the flashlight on my windowsill during the day to recharge it. It is thin enough to fit even with the window closed. I don't know how long it would stay charged if you went days without sunlight. It is almost always sunny where I live.I will definitely get more of these for my house and car. I can set it in the back of the car near the window, and I will never be stuck with a dead battery flashlight at night again.",5.0,1,"[0.5, 0.5, -0.13333333333333325, 0.037500000000000006, 0.44000000000000006, 0.22071428571428572, 0.13333333333333333, 0.1305555555555556, 0.0, -0.025, -0.05, 0.21212121212121213, -0.03333333333333333]",1,1
101412,"This flashlight is brilliant for camping. It is solar-rechargable, so you never need to worry about batteries. It's waterproof, so you don't need to worry about dropping it in the lake or getting rained on. It has a glow-in-the-dark ring so you can find it in the middle of the night. It has a carabiner-style clip, so you can easily store it or hang it on a rope or branch for over-head lighting.The flashlight is a bit large, almost awkwardly so. But this is mostly due to the solar panel. For the price, it's quite a deal. Highly recommended.",5.0,1,"[0.9, 0.0, 0.0, -0.075, 0.01587301587301589, -0.125, 0.0, 0.16]",1,1
101413,"This flashlight definitely delivers a bright light in a relatively lightweight package. It feels a little odd in the hands because of the solar panel design needed to power it. You can set this in a windowsill to charge, then forget it until the lights go out one night and you need it. There is a clip on the end that is supposed to allow you to clip it securely somewhere, but there is very little resistance in the clip and you can easily bump this off a backpack without noticing it if you take this hiking. For the price, I like this, though it is definitely made for adult hands with its flat shape.",4.0,1,"[0.275, -0.17708333333333331, 0.0, 0.19652777777777777, 0.025000000000000005]",1,1
101414,"Let's face it, when you reach for a flashlight, it's often in an emergency...when the power is out suddenly. Now granted, sometimes you need one to stalk your ex in the middle of the night and you plan that in advance but for most of us, it's something unexpected leaving us to need light in the dark of night where there isn't any.And, because, thankfully, such instances don't happen all that often (I can't answer to how often one would stalk his or her ex), sometimes we reach for a flashlight that has spent or weak batteries. And blindly trying to find batteries in the dark to go in the flashlight not working is a whole other game show episode.so why have I not seen a solar flashlight prior?It's actually quite bright--far more than I expected for a solar power light. That can be hit or miss when you are talking solar power. And you can just leave it in a windowsill to charge the solar packs on it.I have it behind a curtain on the edge of a window. Even when I first turned it on, having obviously been in the box for quite some time and not charged up by the sun recently, it lit right up.The top also has a hook on it so you could also hang it somewhere where sun would hit it.Or keep it somewhere in your car ready for emergenciesI actually like the fact that it's in the windowsill...THAT is an easy place to find in the event power goes out, just reaching behind the curtain.More flat than the round of a typical flashlight, it's fairly compact width wise as well.I have no complaints with it...this is one that we will use and is far more handy than the normal flashlight for me. It's repowered every afternoon as soon as the sun comes up so it will always be ready.",5.0,1,"[0.0, 0.046875, 0.05208333333333334, 0.0, -0.4, 0.2172305764411028, 0.2]",1,1
101415,"This would be a good flashlight for everynight needs around the house, in a tent, or as an emergency light for the car or home.This is my first experience with a solar recharageable flashlight and so far it has performed as claimed. It has a large solar panel and charges the light quickly in direct sunlight. It provides adequate light for appx. four hours and has a diffused light that will be a plus for users wanting to see an expanded area of light. The glow strip, while a bit small, is useful and makes it easy to find in the dark. The carabiner hook feels flimsy and I would not trust it to be attached to a tool belt or backpack as recommended by the manufacturer. Indeed, mine does not always lock into place and I have not used it as of this writing. The light is lightweight at 8 ounces,is not waterproof and does not have a really tough,rugged feel.This is a good choice for someone wanting an easily recharged flashlight for home use or as an emergency backup in the auto. I would not want it as the only flashlight in either place but overall for the price it should work for most users. The 6 LED bulbs should last a lifetime and are plenty bright for the range of the diffused light.",4.0,1,"[0.36250000000000004, 0.2380952380952381, 0.3666666666666667, 0.4, 0.08333333333333334, 0.0, 0.0, 0.2861111111111111, 0.16666666666666666, 0.3666666666666667]",1,1
101416,This flashlight is a little bulky and fits into the hand a little awkwardly but it charges well and has a very bright light.The end of the handle also has a spring loaded clip so it can be clipped onto a belt loop or on a rope for storage.Overall I like this flashlight as a backup in our house. We make sure that it gets some direct sunlight in the evening and it is all set to back us up during the night.,5.0,1,"[0.05583333333333337, 0.19999999999999998]",1,1
101417,"So, a solar-powered flashlight. Man, how long has that been something we've all snickered at over the years? Yet thanks to the age we live in, we can now have such a thing.I was pleased at how easy the battery was to install and even more pleased at how quickly the device began to charge. The beam(s) from it provide plenty of light, and there's an eye-hooky thingy that enables you to hang the flashlight off something. What you choose to dangle it from is your business.I'm less pleased that there's no sort of a power meter, but I can understand why.Now I haven't had this flashlight for long, so I don't know how it will last long-term. But at least in the short term, this seems like an incredibly good invention. I'm sure it would be much better on a long camping trip to take this instead of a regular flashlight and several days worth of batteries.",5.0,1,"[0.0, -0.05, 0.3253787878787879, 0.4, 0.046666666666666676, 0.13333333333333333, 0.20833333333333334]",1,1
101418,"No need to run out for batteries:  This flashlight's battery is solar rechargeable.  Also, it's comfortable to hold---no danger of it slipping out of your hand.  The beam of light is bright and wide. Also, it has a convenient handle to hang it on a hook in a convenient spot.All in all, it's a good flashlight!",5.0,1,"[0.0, 0.15000000000000002, 0.3333333333333333, 0.7]",1,1
101419,"I have to admit I was a wee bit skeptical of Verilux's ReadyLight Solar Rechargeable Flaghlight. Not because I had heard negative things about the company or their products, but merely because every solar-powered device seems to have some inherent flaw that renders it a less-than-capable tool. Well, Verilux got it right.What do I like about it?* the ReadyLight has, by far, the best overall beam of any flashlight I've owned, with a rich bluish hue, casting a fairly good-sized beam* the battery holds a charge for several hours* saves on the cost of batteries -- not to mention the time wasted scrambling around the house to find batteries that work!* has a good heft to it and feels good in the hand* comes with a 1-year warrantyAnd what do I dislike?* despite the ""rugged"" casing touted by Verilux, the housing actually feels a little cheap to me -- especially the On/Off switch and the Carabiner clip. This isn't a huge issue, but I think for the price point, many folks might be expecting a little more* an adjustable beam would have been a nice feature, but again, not a deal breaker by any meansI haven't tried the ReadyLight in outdoor applications, so I have to withhold any reviews of its water resistant design. But overall I think the ReadyLight is a solid flashlight that will likely hold up well for years, is environmentally friendly, easy on the wallet over the long-term, and will give battery-operated flashlights some definite competition!",4.0,1,"[-0.5, -0.19166666666666665, 0.2766581632653061, 0.2425, 0.10833333333333332]",0,1
101420,"Well, we finally have!  This is slick idea and implemented pretty well.  Although the flashlight is rectangular it fit in my hand very nicely.  The finger grooves on the bottom really seemed to make the difference.  My batteries came charged and provided a decent light straight out of the box. You will need a smaller phillips screwdriver to install the batteries as this is not a notch and slide battery cover.  For campers, hikers and anyone that spends some time outdoors, I think the carabiner was a fantastic idea!As far as charging goes, the box does show it being placed on the ledge of a windowsill, so that is probably how I will charge it most of the time.Durability is the key here and since that is an unknown, I docked it one star.  Another reason for the 4 star review is no battery meter telling me that it needs to be charged or how much charge is left.  That would have been handy also.",4.0,1,"[0.0, 0.0, 0.5900000000000001, 0.2, 0.25555555555555554, 0.0, 0.18, 0.1, 0.6]",1,1
101421,"What a good idea to have a solar powered flashlight I thought...simply charge in a sunny window you're good to go for quite a while. The manufacturer claims that the light holds the charge for up to 12 months...and that you can get 4 hours of light. While I haven't had it long enough to tell you if it will hold the charge for a year, but what I can tell you right now is that you will need a Phillips head screw driver and small fingers to put the battery pack into the light. l had neither on hand and so it was frustrating for me to add the batteries to it.There really are no directions so you have no clue as to how long to charge your light, if it needs to stay in the sunlight every day, if you need to discharge the batteries as another reviewer mentioned how to do so, can the bulbs be replaced, what exactly is water RESISTANT?. So as far as I'm concerned there are no instructions/directions and the while the product is sort of user intuitive is not totally user intuitive and that makes this something I probably will not recommend.It is quite light and that makes a good change for me although you cannot use it into a self-defense weapon as you can with a large Maglit!The LED lights do make it a tad brighter than my Maglite but it is not as concentrated beam of light as a traditional flashlight. For anyone who is looking to use this in his or her trade I do not recommend it.Four hours on a charge is correct (actually a tad optimistic) I charged the light for nine hours placing it in the sun from window to window during the day. I turned it on this morning at 6:30 am and it is now 10 am and it is just starting to significantly dim.",3.0,1,"[0.4666666666666666, 0.4, 0.07714285714285715, 0.08, 0.2591836734693877, 0.2, 0.05]",1,1
101422,"After a nasty ice-storm in October (where we were without power for five days!), I began to invest in some emergency items for our home. I chose the Verilux flashlight for just such an occasion. Here is my experience:Pros:-This flashlight is ergonomic. Finger grooves run down one side of the device. This makes it exceptionally comfortable to hold for a sustained period ... and, it also provides for a decent grip. (However, I think that if the product had little rubber segments on these grooves, it would be even more comfortable and better in inclement weather).-The carabiner on the end is a brilliant bonus. It opens with genuine ease (those who are suffer from arthritis or similar conditions would have little trouble with this large lever that requires minimal pressure to open and then closes securely). Moreover, the aperture is oversized and can accommodate most curtain/shower rods.-The light is intense and bright white (not that typical yellow-white light). The projected ray is about the circumference of a typical flashlight. (I thought it might be a little larger since several bulbs are in-use simultaneously. But in reality, it meets all lighting needs. No worries there.)-Extraordinarily lightweight. The body of the flashlight is flat and thin ... much different from my cylindricalMag-Lite(which is a ""paperweight""). And, I thought the plastic case would look ""cheap,"" but the construction is so immaculate that it averts any such derogatory label.)-The solar charge panel is a welcome, ""green"" touch. And the panel consumes an entire side of the flashlight ... so it receives a genuinely full-charge.Potential con:-The battery-pack for this flashlight is pretty expensive. (But it comes with a battery pack that should not need replacing any time soon).-The glowing ring (so that one can quickly locate the device in a power-outage) is a bit too skinny. I experimented with it in a completely dark-room. It was a little difficult to see even when it was pretty much directly in front of me.As one can note, the cons are quite minor (and may not even be ""cons"" to many potential buyers). This flashlight is well worth the investment -- highly recommended!",5.0,1,"[-1.0, 0.0, 0.0, 0.0, -0.15555555555555559, 0.2833333333333333, 0.4225, 0.06584821428571429, 0.22592592592592597, -0.16666666666666666, -0.0625, 0.0, 0.0, 0.3333333333333333, -0.1416666666666667, 0.2, 0.30000000000000004, 0.019999999999999997, 0.3333333333333333, -0.15, 0.01607142857142857, 0.22999999999999998]",1,1
101423,"I received this Verilux ReadyLight Solar Rechargeable Flashlight as a birthday gift from Verilux as I am one of their customers; all I had to pay was shipping.  I must say that this is my favorite flashlight ever and I would feel that way even if I had paid full MSRP for this flashlight.  First of all, I do not use flashlights daily so I want to know that it is ready to shine when I need it to and this solar rechargeable lets me not worry about having to put regular batteries in it or wondering if I leave batteries in it if they are corroding and ruining the flashlight.  Plus this flashlight is lightweight and has a carabiner-style hook that I can attach to my belt loop or purse.  Best yet, it shines a super bright natural spectrum LED that never need replacing.  The grip is nice.  Verilux has thought of everything to make this the perfect flashlight for in times of electrical outage total blackout in that it has placed a night glow strip to lead you to the flashlight!  Amazing!  Thank you Verilux for making an amazing flashlight!",5.0,1,"[0.0, 0.425, 0.1125, 0.0, 0.5333333333333333, 0.6, 0.5, 0.6000000000000001, 0.6000000000000001]",1,1
101424,"What comes in the box?FlashlightRechargeable battery packSetupNone required.UseI recommend leaving the light in direct sunlight over the day, and then you're ready to use it in the evening.  There is a simple toggle switch to turn the unit on.  For a solar powered light, this has a very good functionality.  It is lightweight so any user, including a younger child (7 year old and up), can operate this in an emergency situation.  The luminescent rim helps for visibility in total darkness (assuming it has had some degree of light exposure).  The carbiner hook allows me to hang this light in any sorts of locations, such as the top of our staircase.The solar panel is protected by a plastic cover that keeps the panels from cracking easily, unlike many solar powered calculators have.  Battery life on a full charge lasts from 3.5 to 4 hours depending upon continuous or intermittent use.The LED lights are quite bright and illuminate a small room rather well.OverallTwo thumbs up.  This makes a great emergency light for home, camping, boating or hiking.Highly recommend.",4.0,1,"[0.2333333333333333, 0.0, 0.655, 0.05, 0.2, 0.3666666666666667, 0.26666666666666666, 0.45333333333333337]",1,1
101425,"This flashlight turned out to be much sturdier and better designed than I expected. It has a pleasant heft to it, without being too heavy, and does the job it was designed to do. I have been using it on and off for about a month, and it has never let me down. The six LEDs perform as expected, not exceptionally bright like a latern type flashlight, but better than most non-LED flashlights. The caribiner type clip also makes it convenient to carry attached to a toolbelt or belt loop.",5.0,1,"[0.19999999999999998, 0.2666666666666666, -0.15555555555555559, 0.13749999999999998, 0.0]",1,1
101426,"Verilux Readylight Solar Rechargeable Flashlight is the perfect flashlight for emergencies.  You always try to prepare for the power going out, but whenever it happens, the batteries are dead or the flashlight is busted.  This Solar flashlight is perfect for unforeseen situations.It's small, but powerful.  The flashlight is small enough to store by a window and bright enough to use in an emergency.  It is very bright and will fill a dark room.  This Solar Flashlight will last around 4 hours before needing a recharge-- that's plenty of time to do what you need to do if your power goes out.If you're in need of an extra flashlight, look this one up.  The 4 hours of brightness this can get you is worth it!",5.0,1,"[1.0, -0.2, 0.35000000000000003, 0.11250000000000002, 0.38000000000000006, 0.0, 0.3]",1,1
101427,"You have to discharge then recharge any rechargeable device every 3-4 months in order to maintain the battery life. I did that for this unit, and after a year of doing that (maybe 4 such 'cycles'), the lens cover completely fogged-up were the beam came thru...which is often the case if polycarbonate or other expensive plastic isn't used, and a bright light is shined thru it for a prolonged number of hours. I had to remove my lens cover and replace it with clear 'food wrap'.",3.0,1,"[0.0, 0.09583333333333334, 0.10000000000000002]",1,1
101428,"The flashlight looks and feels like it is well built. I had to install the battery first, looks like it came precharged, since the flashlight gave some light right away. After some more charging, I tried it in the dark basement, and it did work perfectly, giving very bright white light, it was noticeably brighter then my two other flashlights. There is a night glow band going around the lens that is supposed to help you to find the flashlight in the dark.I tried to see how much time will it work after charging - I put it in a darkened room, although not completely dark, put it solar panel down, and turned on. After almost 5 hours it was still on and quite bright.Overall, it is great flashlight, nicely built and lightweight",4.0,1,"[0.0, 0.3119047619047619, 0.36214285714285716, -0.0076388888888888964, 0.525]",1,1
101429,"I've had this solar rechargeable flashlight for several months and it has been a flawless performer.  For the past several months I've left it standing upright in a south facing window where it gets an unobstructed view of the sun.  Every time I've taken it off the window sill to use it, it has activated immediately and held its charge for hours.  And even though it's in the sun each day, there has been no discoloring nor fading of the plastic body.  There also doesn't seem to be any battery memory issues either.  Even if I only use it for 15 minutes or so and replace it on the window sill, the next time I need it the batteries are good for hours on end.  This is one of those rare products that performs exactly as claimed and does so without any issues.  Well designed and well built -- a great product and worth the expenditure.",5.0,1,"[0.5, -0.08333333333333333, 0.0, 0.0, 0.0, 0.2333333333333333, 0.275, 0.55]",1,1
